Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,161.92999267578125,162.4199981689453,158.52000427246094,159.72999572753906,139.60389709472656,1094900
2020-01-03,158.5,161.36000061035156,158.5,160.63999938964844,140.3992156982422,371300
2020-01-06,160.0399932861328,161.5800018310547,159.58999633789062,161.02999877929688,140.74008178710938,604700
2020-01-07,156.49000549316406,157.52999877929688,154.6999969482422,155.75999450683594,136.13409423828125,4543900
2020-01-08,156.5,158.0,155.77999877929688,157.8300018310547,137.94329833984375,2239300
2020-01-09,157.91000366210938,158.39999389648438,157.02999877929688,157.27000427246094,137.453857421875,1644600
2020-01-10,157.58999633789062,158.74000549316406,156.86000061035156,158.57000732421875,138.59002685546875,1155300
2020-01-13,159.2100067138672,160.97000122070312,159.2100067138672,160.77999877929688,140.52162170410156,1216300
2020-01-14,160.5500030517578,160.89999389648438,158.58999633789062,160.4600067138672,140.24192810058594,1023500
2020-01-15,161.14999389648438,163.72000122070312,160.8300018310547,162.2899932861328,141.84132385253906,875700
2020-01-16,162.9499969482422,164.4499969482422,162.83999633789062,163.80999755859375,143.1697998046875,673200
2020-01-17,164.14999389648438,164.36000061035156,162.8000030517578,162.89999389648438,142.37448120117188,1963400
2020-01-21,163.3300018310547,165.0,163.10000610351562,164.8000030517578,144.03509521484375,1188800
2020-01-22,165.10000610351562,165.67999267578125,162.67999267578125,163.27999877929688,142.70657348632812,467400
2020-01-23,163.67999267578125,165.6199951171875,162.58999633789062,165.41000366210938,144.56820678710938,491700
2020-01-24,165.74000549316406,165.74000549316406,163.69000244140625,164.66000366210938,143.9127197265625,484300
2020-01-27,163.6300048828125,164.66000366210938,163.36000061035156,163.7899932861328,143.15232849121094,558100
2020-01-28,163.88999938964844,165.1300048828125,163.4199981689453,164.3800048828125,143.6680145263672,518500
2020-01-29,164.89999389648438,165.4499969482422,163.57000732421875,164.52000427246094,143.7903289794922,569000
2020-01-30,164.0,165.35000610351562,163.6199951171875,164.47999572753906,143.75540161132812,603000
2020-01-31,164.0399932861328,164.6999969482422,162.5399932861328,163.1999969482422,142.6366729736328,560100
2020-02-03,163.85000610351562,166.0,163.6999969482422,164.80999755859375,144.04379272460938,1126700
2020-02-04,165.39999389648438,169.0500030517578,165.39999389648438,167.7899932861328,146.6483154296875,814300
2020-02-05,168.19000244140625,169.11000061035156,167.3300018310547,167.92999267578125,146.7706756591797,595300
2020-02-06,168.50999450683594,169.85000610351562,167.4199981689453,167.83999633789062,146.69198608398438,771700
2020-02-07,168.4199981689453,168.4199981689453,166.86000061035156,167.5500030517578,146.43856811523438,931900
2020-02-10,168.3800048828125,170.57000732421875,168.1699981689453,170.57000732421875,149.07803344726562,514300
2020-02-11,170.99000549316406,172.60000610351562,170.47999572753906,171.64999389648438,150.02197265625,550800
2020-02-12,172.0399932861328,174.0500030517578,171.36000061035156,173.41000366210938,151.56021118164062,779000
2020-02-13,173.39999389648438,174.8000030517578,173.3000030517578,173.5800018310547,151.7087860107422,630300
2020-02-14,173.8000030517578,175.02000427246094,173.5800018310547,174.92999267578125,152.88868713378906,463600
2020-02-18,175.0800018310547,175.74000549316406,173.27000427246094,173.85000610351562,151.94476318359375,477400
2020-02-19,173.85000610351562,174.0,169.1699981689453,169.19000244140625,147.87193298339844,773000
2020-02-20,169.0,169.3800048828125,168.05999755859375,168.72000122070312,147.46112060546875,770400
2020-02-21,168.2899932861328,168.72000122070312,167.24000549316406,167.97999572753906,146.8144073486328,916200
2020-02-24,166.07000732421875,167.47000122070312,165.24000549316406,166.74000549316406,145.73065185546875,955500
2020-02-25,167.02000427246094,167.19000244140625,163.00999450683594,163.64999389648438,143.02996826171875,763000
2020-02-26,164.02999877929688,165.17999267578125,162.8800048828125,163.0800018310547,142.53179931640625,945800
2020-02-27,161.44000244140625,162.72999572753906,154.57000732421875,154.67999267578125,135.19017028808594,1388700
2020-02-28,152.38999938964844,153.80999755859375,147.8300018310547,151.8800048828125,132.7429962158203,1578000
2020-03-02,152.88999938964844,155.9499969482422,151.38999938964844,155.5800018310547,135.97682189941406,1201500
2020-03-03,156.35000610351562,160.3300018310547,154.4600067138672,157.75,137.8733673095703,1153700
2020-03-04,159.7899932861328,163.44000244140625,159.3300018310547,163.44000244140625,142.846435546875,1052700
2020-03-05,160.75999450683594,162.72000122070312,158.99000549316406,160.94000244140625,140.66140747070312,834600
2020-03-06,158.3800048828125,159.94000244140625,154.47999572753906,159.05999755859375,139.018310546875,934700
2020-03-09,153.36000061035156,154.41000366210938,147.91000366210938,148.3000030517578,129.61410522460938,1064200
2020-03-10,151.5,157.25,147.97000122070312,157.1199951171875,137.32275390625,1146800
2020-03-11,153.38999938964844,153.86000061035156,150.0,151.38999938964844,132.31471252441406,1048100
2020-03-12,141.72000122070312,145.6699981689453,136.1300048828125,136.38999938964844,119.20475769042969,1336900
2020-03-13,142.2100067138672,148.35000610351562,133.4499969482422,147.74000549316406,129.1246795654297,2054300
2020-03-16,134.3300018310547,134.3300018310547,121.75,122.30999755859375,106.89885711669922,1603900
2020-03-17,125.38999938964844,135.5,120.05999755859375,135.17999267578125,118.147216796875,1442300
2020-03-18,126.69999694824219,134.3000030517578,124.02999877929688,132.9499969482422,116.19818115234375,1545000
2020-03-19,130.94000244140625,136.3699951171875,128.44000244140625,132.0,115.36788940429688,1116000
2020-03-20,133.5800018310547,134.64999389648438,121.08999633789062,123.30999755859375,107.77283477783203,2560000
2020-03-23,122.0,122.0,109.22000122070312,114.91999816894531,100.43998718261719,1195400
2020-03-24,119.66000366210938,129.6999969482422,117.2300033569336,129.50999450683594,113.19163513183594,1061800
2020-03-25,128.27000427246094,139.75,127.0,133.39999389648438,116.59147644042969,1356700
2020-03-26,134.39999389648438,142.38999938964844,130.8000030517578,141.8000030517578,123.93307495117188,2473900
2020-03-27,137.16000366210938,146.5500030517578,135.60000610351562,143.47000122070312,125.39268493652344,1533200
2020-03-30,143.97999572753906,145.74000549316406,138.75,144.64999389648438,127.33816528320312,1095400
2020-03-31,140.0,142.74000549316406,133.02000427246094,137.05999755859375,120.65657806396484,1869300
2020-04-01,131.6699981689453,133.2100067138672,127.56999969482422,131.24000549316406,115.53311157226562,979500
2020-04-02,129.0,132.42999267578125,127.41999816894531,131.3800048828125,115.65636444091797,1229100
2020-04-03,129.41000366210938,133.02000427246094,128.5399932861328,129.99000549316406,114.43269348144531,780900
2020-04-06,137.08999633789062,141.3699951171875,134.6999969482422,137.67999267578125,121.20236206054688,999100
2020-04-07,143.3800048828125,145.77999877929688,137.9499969482422,138.27000427246094,121.72174835205078,820100
2020-04-08,139.80999755859375,148.89999389648438,137.63999938964844,147.44000244140625,129.7942657470703,857500
2020-04-09,149.25,158.47000122070312,149.25,157.8000030517578,138.9143829345703,1360100
2020-04-13,158.10000610351562,158.10000610351562,144.8000030517578,147.35000610351562,129.7150115966797,762500
2020-04-14,150.92999267578125,156.52999877929688,150.75999450683594,155.36000061035156,136.76637268066406,618600
2020-04-15,152.0500030517578,155.1999969482422,148.8000030517578,152.00999450683594,133.81732177734375,981200
2020-04-16,152.2899932861328,153.14999389648438,150.00999450683594,152.07000732421875,133.87017822265625,1010800
2020-04-17,154.82000732421875,156.32000732421875,153.00999450683594,155.30999755859375,136.72238159179688,454300
2020-04-20,153.5,155.58999633789062,150.6699981689453,150.99000549316406,132.91940307617188,579300
2020-04-21,147.47999572753906,150.02000427246094,145.58999633789062,147.39999389648438,129.759033203125,657800
2020-04-22,150.44000244140625,155.08999633789062,148.22999572753906,150.94000244140625,132.87535095214844,497000
2020-04-23,150.89999389648438,154.0,147.64999389648438,147.9600067138672,130.2520294189453,825700
2020-04-24,149.35000610351562,151.16000366210938,147.8699951171875,149.49000549316406,131.5989227294922,542900
2020-04-27,151.22999572753906,151.88999938964844,148.8000030517578,150.77999877929688,132.7345428466797,619200
2020-04-28,153.0,155.80999755859375,151.00999450683594,152.1699981689453,133.9581756591797,647400
2020-04-29,155.0500030517578,157.77999877929688,150.55999755859375,156.3699951171875,137.65548706054688,788900
2020-04-30,154.61000061035156,157.63999938964844,151.9199981689453,157.08999633789062,138.289306640625,889200
2020-05-01,153.47999572753906,155.13999938964844,149.7100067138672,150.99000549316406,132.91940307617188,703900
2020-05-04,149.39999389648438,150.85000610351562,146.9499969482422,149.5800018310547,131.6781463623047,436600
2020-05-05,150.02000427246094,154.63999938964844,150.0,152.9499969482422,134.64483642578125,729200
2020-05-06,153.3000030517578,154.02000427246094,150.1199951171875,151.1699981689453,133.07786560058594,428100
2020-05-07,152.63999938964844,154.41000366210938,151.0500030517578,151.49000549316406,133.35955810546875,572100
2020-05-08,154.2100067138672,154.89999389648438,150.9499969482422,152.0,133.8085174560547,456500
2020-05-11,150.9499969482422,154.14999389648438,149.49000549316406,151.8000030517578,133.63247680664062,784700
2020-05-12,152.39999389648438,152.39999389648438,147.25999450683594,148.1999969482422,130.46331787109375,988900
2020-05-13,147.24000549316406,148.6300048828125,142.24000549316406,143.4600067138672,126.29061126708984,1252900
2020-05-14,140.9499969482422,143.1699981689453,136.52000427246094,140.52999877929688,123.71125793457031,1041500
2020-05-15,139.02000427246094,141.75,137.0,141.42999267578125,124.50354766845703,1804700
2020-05-18,146.3800048828125,149.8000030517578,144.77000427246094,145.36000061035156,127.96320343017578,986300
2020-05-19,144.57000732421875,147.00999450683594,144.57000732421875,145.30999755859375,127.91918182373047,720500
2020-05-20,146.91000366210938,148.3300018310547,144.5,146.22000122070312,128.7202606201172,860300
2020-05-21,145.00999450683594,147.8000030517578,144.86000061035156,145.42999267578125,128.02479553222656,484800
2020-05-22,145.11000061035156,147.5399932861328,145.0500030517578,146.99000549316406,129.3981170654297,549300
2020-05-26,149.3300018310547,151.7899932861328,149.27999877929688,150.52000427246094,132.50563049316406,683700
2020-05-27,152.1699981689453,153.3300018310547,147.27000427246094,151.4499969482422,133.3243408203125,770900
2020-05-28,153.27000427246094,155.3800048828125,151.61000061035156,155.13999938964844,136.57273864746094,1038100
2020-05-29,153.61000061035156,154.75999450683594,152.36000061035156,153.72000122070312,135.32269287109375,1875500
2020-06-01,153.5,155.24000549316406,152.57000732421875,154.10000610351562,135.65719604492188,616200
2020-06-02,155.27000427246094,155.27000427246094,152.88999938964844,154.9600067138672,136.41429138183594,687300
2020-06-03,155.1699981689453,156.75,154.27999877929688,154.72000122070312,136.20297241210938,1204100
2020-06-04,152.9199981689453,153.60000610351562,149.6199951171875,151.1300048828125,133.04263305664062,751700
2020-06-05,155.75,159.6699981689453,154.6300048828125,158.58999633789062,139.6098175048828,1127000
2020-06-08,161.74000549316406,162.44000244140625,158.55999755859375,160.0800018310547,140.9215087890625,910300
2020-06-09,157.82000732421875,161.25999450683594,156.07000732421875,160.08999633789062,140.93031311035156,750000
2020-06-10,159.7100067138672,160.02000427246094,156.63999938964844,157.9199981689453,139.01998901367188,813400
2020-06-11,152.99000549316406,155.58999633789062,151.58999633789062,152.38999938964844,134.15184020996094,874500
2020-06-12,156.66000366210938,159.75999450683594,153.9600067138672,159.27000427246094,140.2084197998047,1166400
2020-06-15,155.4600067138672,165.75999450683594,155.4600067138672,165.3800048828125,145.58721923828125,1724700
2020-06-16,170.5,173.5,167.10000610351562,169.17999267578125,148.93240356445312,1288000
2020-06-17,170.35000610351562,171.83999633789062,167.35000610351562,170.92999267578125,150.4729766845703,999900
2020-06-18,169.17999267578125,171.35000610351562,167.11000061035156,170.24000549316406,149.86553955078125,3038800
2020-06-19,173.1199951171875,173.25999450683594,165.36000061035156,165.83999633789062,145.9921112060547,5600100
2020-06-22,166.0500030517578,168.99000549316406,164.27000427246094,168.5,148.33377075195312,1035700
2020-06-23,170.57000732421875,170.8800048828125,166.6999969482422,167.33999633789062,147.31260681152344,790000
2020-06-24,165.32000732421875,167.7100067138672,160.27999877929688,163.47999572753906,143.91455078125,891400
2020-06-25,162.89999389648438,166.75,161.80999755859375,166.60000610351562,146.6611785888672,589200
2020-06-26,167.58999633789062,167.8000030517578,161.11000061035156,161.8300018310547,142.46205139160156,976600
2020-06-29,162.2100067138672,162.2100067138672,159.17999267578125,161.6300048828125,143.22412109375,516500
2020-06-30,161.97000122070312,163.32000732421875,161.16000366210938,162.25,143.7735137939453,817500
2020-07-01,162.94000244140625,166.47000122070312,162.75999450683594,165.41000366210938,146.5736846923828,656700
2020-07-02,168.00999450683594,168.44000244140625,163.11000061035156,165.0399932861328,146.2458038330078,1145900
2020-07-06,168.27000427246094,168.94000244140625,164.25999450683594,164.7899932861328,146.02427673339844,585200
2020-07-07,161.08999633789062,162.6199951171875,160.5,160.5800018310547,142.29373168945312,2949600
2020-07-08,161.75999450683594,162.1999969482422,159.49000549316406,160.85000610351562,142.53297424316406,1837700
2020-07-09,160.67999267578125,162.5800018310547,158.8300018310547,162.25,143.7735137939453,1513800
2020-07-10,162.0,162.9199981689453,160.0,160.80999755859375,142.4974822998047,1404400
2020-07-13,161.6300048828125,163.13999938964844,159.86000061035156,160.83999633789062,142.52410888671875,584900
2020-07-14,160.85000610351562,164.0,160.02000427246094,163.47000122070312,144.85459899902344,636000
2020-07-15,165.55999755859375,165.80999755859375,162.8699951171875,163.72999572753906,145.08497619628906,655900
2020-07-16,163.0500030517578,164.58999633789062,161.69000244140625,163.02999877929688,144.4646759033203,600500
2020-07-17,163.97000122070312,167.27000427246094,162.80999755859375,166.75,147.7611083984375,471600
2020-07-20,165.99000549316406,167.02999877929688,164.3699951171875,165.27000427246094,146.44960021972656,466700
2020-07-21,166.00999450683594,166.94000244140625,165.2100067138672,165.74000549316406,146.86610412597656,574000
2020-07-22,164.6999969482422,169.6300048828125,164.44000244140625,168.88999938964844,149.65737915039062,846700
2020-07-23,168.17999267578125,170.0,166.63999938964844,168.52000427246094,149.3295135498047,763700
2020-07-24,168.13999938964844,169.05999755859375,166.82000732421875,168.5500030517578,149.35610961914062,589500
2020-07-27,167.8000030517578,170.6300048828125,165.80999755859375,170.36000061035156,150.9599609375,639400
2020-07-28,172.24000549316406,175.4199981689453,170.6699981689453,173.7899932861328,153.99937438964844,1030300
2020-07-29,174.07000732421875,177.63999938964844,174.07000732421875,176.05999755859375,156.0109100341797,964900
2020-07-30,174.5399932861328,176.55999755859375,173.8300018310547,176.1300048828125,156.07290649414062,600100
2020-07-31,175.47000122070312,177.6300048828125,173.4199981689453,177.5500030517578,157.33119201660156,840300
