Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,120.11000061035156,120.6500015258789,118.73999786376953,120.43000030517578,110.81185913085938,1279300
2020-01-03,118.0,119.66999816894531,117.7300033569336,118.30999755859375,108.86119079589844,1374400
2020-01-06,116.25,117.31999969482422,115.61000061035156,116.91999816894531,107.58219909667969,1979400
2020-01-07,118.9000015258789,120.87999725341797,118.4000015258789,119.58000183105469,110.02974700927734,2214700
2020-01-08,120.30999755859375,121.45999908447266,119.69000244140625,120.66000366210938,111.02349853515625,2036500
2020-01-09,121.62999725341797,121.69000244140625,119.73999786376953,120.66000366210938,111.02349853515625,1418500
2020-01-10,120.80000305175781,120.80999755859375,118.37000274658203,118.56999969482422,109.10042572021484,1610500
2020-01-13,118.77999877929688,119.63999938964844,118.22000122070312,119.05999755859375,109.55127716064453,1357600
2020-01-14,118.9800033569336,120.58999633789062,118.69999694824219,119.52999877929688,109.98372650146484,1326800
2020-01-15,119.41000366210938,119.41000366210938,117.2300033569336,117.51000213623047,108.12506866455078,1729200
2020-01-16,118.4800033569336,119.22000122070312,118.01000213623047,119.12999725341797,109.6156997680664,1413600
2020-01-17,119.75,119.91999816894531,119.0199966430664,119.47000122070312,109.92854309082031,2303300
2020-01-21,118.19000244140625,119.66999816894531,118.0,119.30999755859375,109.78132629394531,2548400
2020-01-22,119.63999938964844,121.05000305175781,119.27999877929688,120.41999816894531,110.80265808105469,1654700
2020-01-23,120.41999816894531,121.06999969482422,118.8499984741211,120.86000061035156,111.20752716064453,2170200
2020-01-24,121.77999877929688,122.19999694824219,116.9000015258789,117.56999969482422,108.18028259277344,1972200
2020-01-27,114.6500015258789,114.9800033569336,112.19999694824219,112.20999908447266,103.24836730957031,2737800
2020-01-28,114.02999877929688,114.58999633789062,113.05000305175781,114.30999755859375,105.18063354492188,2670500
2020-01-29,114.30999755859375,114.47000122070312,112.5999984741211,113.2300033569336,104.18689727783203,3500900
2020-01-30,112.2300033569336,113.5,110.95999908447266,112.37000274658203,103.39559173583984,2761000
2020-01-31,111.66000366210938,111.72000122070312,109.19999694824219,109.75,100.98480987548828,3245400
2020-02-03,110.69999694824219,111.61000061035156,109.55000305175781,110.0,101.21485137939453,2134800
2020-02-04,112.26000213623047,113.37999725341797,111.62000274658203,112.45999908447266,103.47840881347656,2249800
2020-02-05,115.08000183105469,117.05999755859375,114.11000061035156,116.68000030517578,107.36136627197266,2192400
2020-02-06,116.94000244140625,117.19000244140625,115.3499984741211,115.79000091552734,106.54243469238281,1398100
2020-02-07,115.0,115.13999938964844,112.11000061035156,112.2699966430664,103.30355834960938,1663800
2020-02-10,110.91000366210938,112.9000015258789,110.44999694824219,112.9000015258789,103.88323974609375,1813900
2020-02-11,113.44999694824219,117.7699966430664,113.44999694824219,116.87999725341797,107.5453872680664,2765500
2020-02-12,117.41000366210938,119.05000305175781,117.29000091552734,118.80999755859375,109.32122802734375,1856000
2020-02-13,118.2300033569336,119.04000091552734,116.94999694824219,118.87999725341797,109.38565063476562,2391100
2020-02-14,119.05000305175781,119.37000274658203,116.69999694824219,117.6500015258789,108.25390625,1869000
2020-02-18,116.2300033569336,118.88999938964844,116.06999969482422,118.56999969482422,109.10042572021484,3074300
2020-02-19,125.05999755859375,127.30000305175781,122.38999938964844,123.88999938964844,113.99554443359375,4598900
2020-02-20,124.4000015258789,125.56999969482422,122.37000274658203,124.55000305175781,114.60282897949219,3062400
2020-02-21,122.91999816894531,123.97000122070312,120.80999755859375,122.76000213623047,112.95579528808594,2813700
2020-02-24,119.33999633789062,119.69000244140625,116.97000122070312,117.36000061035156,107.987060546875,3041400
2020-02-25,118.54000091552734,118.77999877929688,113.37999725341797,114.66000366210938,105.50267791748047,3251400
2020-02-26,115.9800033569336,117.38999938964844,114.29000091552734,114.83999633789062,105.6683120727539,2896600
2020-02-27,111.81999969482422,113.70999908447266,107.56999969482422,107.72000122070312,99.65496826171875,3541300
2020-02-28,103.95999908447266,110.05999755859375,103.5,109.05000305175781,100.88539123535156,6033200
2020-03-02,110.08999633789062,111.44000244140625,107.23999786376953,111.2699966430664,102.93917083740234,3979400
2020-03-03,110.12999725341797,113.19000244140625,106.56999969482422,107.19999694824219,99.17389678955078,3416000
2020-03-04,109.0,112.54000091552734,106.68000030517578,112.45999908447266,104.04008483886719,2181000
2020-03-05,109.02999877929688,112.06999969482422,107.91999816894531,108.87000274658203,100.7188720703125,2197200
2020-03-06,105.0,107.45999908447266,104.51000213623047,107.0,98.9888687133789,3801200
2020-03-09,99.61000061035156,103.61000061035156,97.11000061035156,97.51000213623047,90.20939636230469,4936400
2020-03-10,100.12999725341797,102.54000091552734,96.12000274658203,102.44000244140625,94.7702865600586,4355300
2020-03-11,99.4800033569336,100.6500015258789,93.95999908447266,94.41000366210938,87.34149169921875,4167900
2020-03-12,89.79000091552734,95.36000061035156,87.25,90.01000213623047,83.27092742919922,8483800
2020-03-13,94.87999725341797,100.45999908447266,89.36000061035156,99.79000091552734,92.31868743896484,6399300
2020-03-16,89.83999633789062,92.86000061035156,83.0199966430664,83.20999908447266,76.98003387451172,7287000
2020-03-17,86.13999938964844,96.9000015258789,82.31999969482422,95.44000244140625,88.29438018798828,5555700
2020-03-18,87.44000244140625,92.48999786376953,79.08000183105469,82.2300033569336,76.07342529296875,5725800
2020-03-19,82.44000244140625,91.69999694824219,79.44000244140625,90.31999969482422,83.55770111083984,4465000
2020-03-20,92.41000366210938,93.37000274658203,84.87999725341797,85.08000183105469,78.71003723144531,4567500
2020-03-23,85.77999877929688,87.51000213623047,80.51000213623047,85.16000366210938,78.78404998779297,4063700
2020-03-24,89.77999877929688,94.0,87.44000244140625,93.7300033569336,86.71240997314453,3651400
2020-03-25,92.66000366210938,97.44000244140625,89.73999786376953,94.36000061035156,87.29522705078125,3859600
2020-03-26,94.52999877929688,96.5,90.86000061035156,92.62000274658203,85.68550109863281,5063600
2020-03-27,89.26000213623047,92.62999725341797,88.26000213623047,88.66999816894531,82.03123474121094,3009900
2020-03-30,89.54000091552734,91.47000122070312,87.5999984741211,90.97000122070312,84.15904235839844,3268200
2020-03-31,90.55999755859375,92.2699966430664,89.18000030517578,89.6500015258789,82.93787384033203,3432100
2020-04-01,86.04000091552734,88.11000061035156,83.66999816894531,84.08999633789062,77.79417419433594,3231900
2020-04-02,83.12999725341797,88.2699966430664,82.9000015258789,87.69999694824219,81.13388061523438,3638200
2020-04-03,87.38999938964844,88.80000305175781,85.33999633789062,86.55999755859375,80.07923126220703,2253800
2020-04-06,90.13999938964844,96.30000305175781,89.91999816894531,95.80000305175781,88.62743377685547,3673600
2020-04-07,99.0199966430664,100.91999816894531,95.8499984741211,96.25,89.04373168945312,3814800
2020-04-08,97.22000122070312,101.55999755859375,95.75,101.4000015258789,93.80816650390625,3001300
2020-04-09,101.33999633789062,103.56999969482422,97.87000274658203,98.79000091552734,91.39356994628906,2806200
2020-04-13,97.5199966430664,100.22000122070312,97.33000183105469,99.66999816894531,92.20767211914062,2348300
2020-04-14,101.80000305175781,103.30000305175781,100.06999969482422,103.0199966430664,95.30685424804688,3177900
2020-04-15,100.7300033569336,101.16000366210938,98.2699966430664,100.44999694824219,92.92927551269531,1884100
2020-04-16,101.5199966430664,102.33999633789062,99.11000061035156,101.83000183105469,94.20597076416016,2621700
2020-04-17,103.95999908447266,104.7300033569336,101.38999938964844,102.80000305175781,95.10333251953125,1917000
2020-04-20,102.16000366210938,103.02999877929688,100.0,100.91000366210938,93.3548355102539,1498300
2020-04-21,98.05999755859375,99.06999969482422,96.05000305175781,96.47000122070312,89.24726104736328,4028000
2020-04-22,99.93000030517578,102.72000122070312,99.26000213623047,102.12000274658203,94.47422790527344,3170600
2020-04-23,102.08000183105469,103.94000244140625,101.12000274658203,101.80999755859375,94.18744659423828,2585200
2020-04-24,101.61000061035156,106.43000030517578,101.61000061035156,105.91999816894531,97.9897232055664,2899900
2020-04-27,106.61000061035156,108.55999755859375,106.22000122070312,108.02999877929688,99.94175720214844,1848900
2020-04-28,110.93000030517578,111.80000305175781,107.48999786376953,107.61000061035156,99.55319213867188,1648700
2020-04-29,109.33999633789062,114.05999755859375,109.19999694824219,113.33999633789062,104.85419464111328,2544300
2020-04-30,111.44999694824219,113.0,109.3499984741211,109.5999984741211,101.39421081542969,2455900
2020-05-01,106.37000274658203,107.29000091552734,103.2300033569336,103.63999938964844,95.88044738769531,2782100
2020-05-04,103.12999725341797,103.83999633789062,100.98999786376953,103.4000015258789,95.65840148925781,2550500
2020-05-05,105.73999786376953,107.30000305175781,105.13999938964844,105.94000244140625,98.00823211669922,1818400
2020-05-06,106.83000183105469,107.69999694824219,104.80000305175781,105.25,97.36988830566406,1328700
2020-05-07,106.95999908447266,107.73999786376953,105.83000183105469,106.3499984741211,98.38751983642578,1159000
2020-05-08,107.12000274658203,109.87000274658203,106.5,109.83000183105469,101.60700988769531,1286200
2020-05-11,108.04000091552734,109.44000244140625,107.25,108.41999816894531,100.30255889892578,1436600
2020-05-12,109.37999725341797,110.66000366210938,106.44999694824219,106.5999984741211,98.61883544921875,2018400
2020-05-13,106.51000213623047,107.37999725341797,102.36000061035156,103.80000305175781,96.02847290039062,2470100
2020-05-14,103.51000213623047,105.56999969482422,100.45999908447266,105.48999786376953,97.59192657470703,2053000
2020-05-15,103.05000305175781,103.55999755859375,100.08999633789062,101.80000305175781,94.17820739746094,4237500
2020-05-18,105.08000183105469,109.16000366210938,104.56999969482422,108.33999633789062,100.22854614257812,2536200
2020-05-19,107.80999755859375,110.37999725341797,106.11000061035156,106.33000183105469,98.36903381347656,3591500
2020-05-20,111.69000244140625,115.56999969482422,110.86000061035156,114.56999969482422,105.99211120605469,4753400
2020-05-21,113.41999816894531,114.23999786376953,110.0999984741211,111.01000213623047,102.69864654541016,3021000
2020-05-22,110.76000213623047,111.80000305175781,109.5199966430664,111.05999755859375,102.74490356445312,1764900
2020-05-26,113.87000274658203,115.23999786376953,112.55000305175781,112.69999694824219,104.26211547851562,2112200
2020-05-27,113.81999969482422,115.38999938964844,111.62999725341797,114.68000030517578,106.09387969970703,1825600
2020-05-28,114.16999816894531,114.36000061035156,110.45999908447266,110.95999908447266,103.21036529541016,2274200
2020-05-29,111.30999755859375,113.30999755859375,110.41000366210938,112.94999694824219,105.06138610839844,2913300
2020-06-01,112.37000274658203,113.44000244140625,111.33000183105469,112.77999877929688,104.90325927734375,1209500
2020-06-02,113.0,116.87000274658203,112.44000244140625,116.80000305175781,108.64250946044922,3112600
2020-06-03,118.8499984741211,122.87000274658203,118.38999938964844,121.62000274658203,113.1258773803711,3762300
2020-06-04,119.87000274658203,122.86000061035156,119.87000274658203,122.37999725341797,113.83277130126953,1653200
2020-06-05,124.8499984741211,127.38999938964844,123.95999908447266,124.58999633789062,115.88844299316406,3549800
2020-06-08,125.0,125.3499984741211,122.83000183105469,123.70999908447266,115.06990051269531,1809800
2020-06-09,122.05000305175781,124.36000061035156,121.56999969482422,123.38999938964844,114.7722396850586,2471500
2020-06-10,124.19000244140625,124.58000183105469,121.98999786376953,122.87999725341797,114.29785919189453,1892700
2020-06-11,120.95999908447266,121.18000030517578,115.43000030517578,115.6500015258789,107.57281494140625,3210500
2020-06-12,119.51000213623047,119.69999694824219,115.5,118.41000366210938,110.14006042480469,3138700
2020-06-15,116.1500015258789,118.66999816894531,115.06999969482422,118.5,110.22377014160156,1695500
2020-06-16,123.62999725341797,124.3499984741211,120.19999694824219,122.69000244140625,114.12113952636719,2706300
2020-06-17,122.58999633789062,123.73999786376953,121.8499984741211,122.52999877929688,113.97232055664062,1478900
2020-06-18,122.36000061035156,123.47000122070312,121.98999786376953,122.80999755859375,114.23274993896484,1248700
2020-06-19,124.38999938964844,124.38999938964844,119.94000244140625,120.18000030517578,111.78643798828125,4495800
2020-06-22,120.0199966430664,120.7300033569336,118.3499984741211,120.5,112.08409881591797,2034600
2020-06-23,122.5,124.51000213623047,120.97000122070312,123.25,114.64202880859375,2693900
2020-06-24,122.37999725341797,122.61000061035156,118.62999725341797,119.47000122070312,111.12602996826172,2102900
2020-06-25,119.81999969482422,120.30000305175781,117.61000061035156,120.0999984741211,111.7120361328125,1809100
2020-06-26,119.87000274658203,120.0199966430664,117.13999938964844,117.87000274658203,109.63777160644531,2264100
2020-06-29,118.91000366210938,119.30999755859375,117.11000061035156,119.0,110.68885803222656,1406200
2020-06-30,119.5199966430664,123.19999694824219,119.01000213623047,122.63999938964844,114.07462310791016,2400500
2020-07-01,122.29000091552734,122.41999816894531,120.30000305175781,120.37000274658203,111.96318817138672,1587300
2020-07-02,122.41000366210938,122.80999755859375,120.73999786376953,121.23999786376953,112.77240753173828,1624100
2020-07-06,122.95999908447266,124.51000213623047,122.87999725341797,123.62000274658203,114.98617553710938,1273300
2020-07-07,121.69000244140625,124.36000061035156,121.54000091552734,122.62000274658203,114.05602264404297,1920300
2020-07-08,123.06999969482422,123.5999984741211,120.98999786376953,122.86000061035156,114.27925109863281,1818900
2020-07-09,122.47000122070312,125.04000091552734,121.04000091552734,124.19000244140625,115.51636505126953,1840900
2020-07-10,124.41000366210938,125.08000183105469,122.80999755859375,124.5,115.80471801757812,1769000
2020-07-13,121.7300033569336,122.93000030517578,116.45999908447266,117.25,109.06106567382812,14320000
2020-07-14,116.19000244140625,118.27999877929688,113.80999755859375,118.01000213623047,109.76798248291016,6274100
2020-07-15,119.26000213623047,119.36000061035156,116.95999908447266,117.9000015258789,109.66568756103516,4159200
2020-07-16,116.72000122070312,116.9000015258789,114.91000366210938,115.9800033569336,107.8797836303711,4183100
2020-07-17,116.45999908447266,117.16999816894531,115.76000213623047,116.75,108.59599304199219,2709200
2020-07-20,117.04000091552734,117.8499984741211,115.54000091552734,117.05999755859375,108.88433837890625,3532200
2020-07-21,117.29000091552734,117.48999786376953,113.88999938964844,114.58000183105469,106.57754516601562,5033300
2020-07-22,114.63999938964844,115.01000213623047,113.05000305175781,113.87999725341797,105.92644500732422,4271300
2020-07-23,113.55999755859375,113.98999786376953,110.47000122070312,111.94000244140625,104.12193298339844,4216300
2020-07-24,110.98999786376953,113.97000122070312,110.83999633789062,112.20999908447266,104.3730697631836,3736100
2020-07-27,113.12000274658203,116.08000183105469,112.91000366210938,115.80000305175781,107.71233367919922,3977500
2020-07-28,114.7699966430664,115.98999786376953,113.7699966430664,115.43000030517578,107.36819458007812,4393700
2020-07-29,115.95999908447266,117.76000213623047,115.61000061035156,117.52999877929688,109.32150268554688,3944200
2020-07-30,114.73999786376953,116.55999755859375,114.16999816894531,116.30000305175781,108.17742156982422,3164100
2020-07-31,116.52999877929688,116.52999877929688,113.37000274658203,114.8499984741211,106.82870483398438,3293300
