Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,243.0,243.19000244140625,238.97999572753906,240.10000610351562,209.19947814941406,2088000
2020-01-03,237.16000366210938,240.25999450683594,236.24000549316406,238.47000122070312,207.7792510986328,1879000
2020-01-06,237.1999969482422,240.4499969482422,236.55999755859375,240.3000030517578,209.37374877929688,1802800
2020-01-07,239.30999755859375,240.0,237.58999633789062,238.0399932861328,207.40457153320312,1518900
2020-01-08,237.92999267578125,239.5800018310547,236.61000061035156,238.22000122070312,207.56143188476562,2214700
2020-01-09,239.69000244140625,239.69000244140625,237.97000122070312,238.92999267578125,208.18002319335938,1629000
2020-01-10,238.67999267578125,240.92999267578125,237.61000061035156,238.25999450683594,207.5962677001953,1777600
2020-01-13,238.25999450683594,238.3300018310547,234.7899932861328,236.9199981689453,206.4287109375,2004400
2020-01-14,235.8000030517578,240.67999267578125,235.1699981689453,240.0,209.11231994628906,2239100
2020-01-15,240.6699981689453,242.60000610351562,240.0500030517578,241.6999969482422,210.59353637695312,1920700
2020-01-16,242.17999267578125,243.85000610351562,239.85000610351562,240.5,209.54800415039062,2085700
2020-01-17,242.11000061035156,242.13999938964844,239.27000427246094,241.49000549316406,210.41058349609375,2582800
2020-01-21,240.97000122070312,242.00999450683594,237.25999450683594,237.60000610351562,207.02122497558594,3094200
2020-01-22,238.75,239.6999969482422,235.75999450683594,236.75,206.28060913085938,1998200
2020-01-23,237.05999755859375,237.05999755859375,233.07000732421875,235.0399932861328,204.7906494140625,2088700
2020-01-24,235.8000030517578,235.8800048828125,224.5,225.58999633789062,196.55686950683594,5019900
2020-01-27,223.67999267578125,224.92999267578125,221.1699981689453,222.9499969482422,194.2566375732422,2843600
2020-01-28,223.57000732421875,226.6999969482422,222.85000610351562,224.83999633789062,195.90341186523438,2103900
2020-01-29,225.5,228.92999267578125,225.0,227.14999389648438,197.91610717773438,2001100
2020-01-30,226.0,226.97000122070312,223.30999755859375,226.14999389648438,197.04481506347656,2581600
2020-01-31,218.75999450683594,219.0800018310547,210.00999450683594,216.0500030517578,188.24468994140625,5968900
2020-02-03,216.38999938964844,219.6199951171875,215.55999755859375,216.8800048828125,188.9678497314453,2565400
2020-02-04,220.77000427246094,223.85000610351562,220.47999572753906,221.80999755859375,193.2633819580078,2765300
2020-02-05,223.74000549316406,234.63999938964844,223.74000549316406,231.94000244140625,202.08966064453125,3669500
2020-02-06,233.72000122070312,233.88999938964844,229.33999633789062,231.4499969482422,201.66270446777344,2007500
2020-02-07,231.41000366210938,232.17999267578125,227.6699981689453,229.3300018310547,199.8155517578125,2295100
2020-02-10,228.14999389648438,228.9600067138672,226.25999450683594,227.4199981689453,198.15138244628906,2144700
2020-02-11,227.6999969482422,229.47000122070312,226.8000030517578,228.9600067138672,199.4931640625,1934500
2020-02-12,229.47000122070312,230.22999572753906,225.8800048828125,227.0,197.78541564941406,2501300
2020-02-13,224.99000549316406,226.52000427246094,222.82000732421875,223.0399932861328,195.7145538330078,1946500
2020-02-14,222.92999267578125,223.49000549316406,221.33999633789062,223.47999572753906,196.1006622314453,1611900
2020-02-18,224.14999389648438,224.35000610351562,220.9199981689453,221.69000244140625,194.5299530029297,1936400
